schema_version,study_id,study_config_hash,cell_id,cell_index,config_hash,seed,checkpoint_index,step,num_concepts,memory_size,d_model,num_layers,num_heads,ffn_width,optimizer,learning_rate,momentum,steps,batch_size,weight_decay,eval_batch_size,loss,accuracy,value_flip_effect,target_key_effect,embedding_effective_rank,qk_frobenius_norms,ov_frobenius_norms,checkpoint_path,snapshot_path
1,scaling-crosstalk-remedy-adamw-10seeds-v1,171480eaba9815827e2e0b692ce6b8646ce66d84079922ce55597f50b4176a5b,cell-000-1e0c0fa2bea2,0,1e0c0fa2bea22292dc9e414ef34797b258d1e6137433cc635c5c73491d169874,0,0,0,32,4,8,2,4,,adamw,0.001,0.0,1600,512,0.0,8192,1.3155274391174316,0.4857177734375,-0.015454795211553574,-0.009267673827707767,6.28398323059082,"[1.6375641822814941,1.3965766429901123,1.1061797142028809,1.8137634992599487,1.0599634647369385,1.8916634321212769,1.173534631729126,0.9693911671638489]","[2.4398841857910156,1.7088288068771362,1.751247525215149,1.5083787441253662,1.1364253759384155,1.6645487546920776,1.01638925075531,1.2944109439849854]",seeds/cell-000-1e0c0fa2bea2/seed-0/checkpoint.pt,seeds/cell-000-1e0c0fa2bea2/seed-0/snapshots/step-000000.pt
1,scaling-crosstalk-remedy-adamw-10seeds-v1,171480eaba9815827e2e0b692ce6b8646ce66d84079922ce55597f50b4176a5b,cell-000-1e0c0fa2bea2,0,1e0c0fa2bea22292dc9e414ef34797b258d1e6137433cc635c5c73491d169874,0,1,100,32,4,8,2,4,,adamw,0.001,0.0,1600,512,0.0,8192,0.7717670798301697,0.70263671875,0.21596898138523102,0.19976091384887695,6.058558940887451,"[1.4863210916519165,1.5196707248687744,1.1268185377120972,1.7816078662872314,1.0932844877243042,1.897907018661499,1.2518174648284912,0.9582120776176453]","[2.46091890335083,1.649117350578308,1.7487602233886719,1.390398383140564,1.2320774793624878,1.6960526704788208,1.046635389328003,1.4743597507476807]",seeds/cell-000-1e0c0fa2bea2/seed-0/checkpoint.pt,seeds/cell-000-1e0c0fa2bea2/seed-0/snapshots/step-000100.pt
1,scaling-crosstalk-remedy-adamw-10seeds-v1,171480eaba9815827e2e0b692ce6b8646ce66d84079922ce55597f50b4176a5b,cell-000-1e0c0fa2bea2,0,1e0c0fa2bea22292dc9e414ef34797b258d1e6137433cc635c5c73491d169874,0,2,200,32,4,8,2,4,,adamw,0.001,0.0,1600,512,0.0,8192,0.6435623168945312,0.763427734375,0.34790709614753723,0.3493368625640869,5.641228675842285,"[1.518144130706787,1.729263424873352,1.1811985969543457,1.740385890007019,1.1116490364074707,1.9012271165847778,1.2368876934051514,1.0011451244354248]","[2.466130495071411,1.686362385749817,1.7490911483764648,1.3258254528045654,1.1941739320755005,1.7124760150909424,1.0379385948181152,1.4080071449279785]",seeds/cell-000-1e0c0fa2bea2/seed-0/checkpoint.pt,seeds/cell-000-1e0c0fa2bea2/seed-0/snapshots/step-000200.pt
1,scaling-crosstalk-remedy-adamw-10seeds-v1,171480eaba9815827e2e0b692ce6b8646ce66d84079922ce55597f50b4176a5b,cell-000-1e0c0fa2bea2,0,1e0c0fa2bea22292dc9e414ef34797b258d1e6137433cc635c5c73491d169874,0,3,400,32,4,8,2,4,,adamw,0.001,0.0,1600,512,0.0,8192,0.35720086097717285,0.87890625,0.6402574777603149,0.6611700654029846,4.762560844421387,"[1.7987254858016968,2.256619691848755,1.3884340524673462,1.7445217370986938,1.2969999313354492,1.8646126985549927,1.2792717218399048,1.1862602233886719]","[2.4410994052886963,1.826710820198059,1.6305534839630127,1.2823303937911987,1.1235196590423584,1.6634643077850342,0.9947159290313721,1.3538821935653687]",seeds/cell-000-1e0c0fa2bea2/seed-0/checkpoint.pt,seeds/cell-000-1e0c0fa2bea2/seed-0/snapshots/step-000400.pt
1,scaling-crosstalk-remedy-adamw-10seeds-v1,171480eaba9815827e2e0b692ce6b8646ce66d84079922ce55597f50b4176a5b,cell-000-1e0c0fa2bea2,0,1e0c0fa2bea22292dc9e414ef34797b258d1e6137433cc635c5c73491d169874,0,4,800,32,4,8,2,4,,adamw,0.001,0.0,1600,512,0.0,8192,0.10051219165325165,0.97119140625,0.9123473167419434,0.9283623695373535,4.197481632232666,"[2.323479413986206,2.793170928955078,1.9095431566238403,1.9348349571228027,1.663920521736145,1.7724430561065674,1.3754174709320068,1.5919376611709595]","[2.388354778289795,2.1150810718536377,1.67974054813385,1.1772040128707886,1.1069940328598022,1.625113606452942,1.076613426208496,1.4470226764678955]",seeds/cell-000-1e0c0fa2bea2/seed-0/checkpoint.pt,seeds/cell-000-1e0c0fa2bea2/seed-0/snapshots/step-000800.pt
1,scaling-crosstalk-remedy-adamw-10seeds-v1,171480eaba9815827e2e0b692ce6b8646ce66d84079922ce55597f50b4176a5b,cell-000-1e0c0fa2bea2,0,1e0c0fa2bea22292dc9e414ef34797b258d1e6137433cc635c5c73491d169874,0,5,1200,32,4,8,2,4,,adamw,0.001,0.0,1600,512,0.0,8192,0.03930246829986572,0.98876953125,0.9653353691101074,0.9738966822624207,4.0397257804870605,"[2.6331255435943604,3.1356120109558105,2.183882236480713,2.1354074478149414,1.904416561126709,1.8062517642974854,1.6126976013183594,1.727292776107788]","[2.3067567348480225,2.27010440826416,1.6463384628295898,1.2363824844360352,1.1144059896469116,1.7049238681793213,1.2047221660614014,1.4035723209381104]",seeds/cell-000-1e0c0fa2bea2/seed-0/checkpoint.pt,seeds/cell-000-1e0c0fa2bea2/seed-0/snapshots/step-001200.pt
1,scaling-crosstalk-remedy-adamw-10seeds-v1,171480eaba9815827e2e0b692ce6b8646ce66d84079922ce55597f50b4176a5b,cell-000-1e0c0fa2bea2,0,1e0c0fa2bea22292dc9e414ef34797b258d1e6137433cc635c5c73491d169874,0,6,1600,32,4,8,2,4,,adamw,0.001,0.0,1600,512,0.0,8192,0.01917598396539688,0.995361328125,0.9807580709457397,0.9868913292884827,3.980477809906006,"[2.790017604827881,3.3011109828948975,2.35762882232666,2.2461915016174316,2.034757614135742,1.8648507595062256,1.8095144033432007,1.7271238565444946]","[2.2775075435638428,2.2950174808502197,1.6720606088638306,1.2363550662994385,1.1510213613510132,1.792995572090149,1.3458211421966553,1.3611847162246704]",seeds/cell-000-1e0c0fa2bea2/seed-0/checkpoint.pt,seeds/cell-000-1e0c0fa2bea2/seed-0/snapshots/step-001600.pt
1,scaling-crosstalk-remedy-adamw-10seeds-v1,171480eaba9815827e2e0b692ce6b8646ce66d84079922ce55597f50b4176a5b,cell-000-1e0c0fa2bea2,0,1e0c0fa2bea22292dc9e414ef34797b258d1e6137433cc635c5c73491d169874,1,0,0,32,4,8,2,4,,adamw,0.001,0.0,1600,512,0.0,8192,1.1274704933166504,0.5531005859375,0.09848075360059738,0.1244703084230423,6.071922779083252,"[1.8720084428787231,1.199257254600525,0.8916478753089905,1.9118751287460327,1.0261657238006592,0.7961337566375732,1.6118031740188599,1.442317008972168]","[1.1715794801712036,1.5602539777755737,1.4316904544830322,1.254517674446106,1.641514539718628,1.2905488014221191,1.6594152450561523,1.7668637037277222]",seeds/cell-000-1e0c0fa2bea2/seed-1/checkpoint.pt,seeds/cell-000-1e0c0fa2bea2/seed-1/snapshots/step-000000.pt
1,scaling-crosstalk-remedy-adamw-10seeds-v1,171480eaba9815827e2e0b692ce6b8646ce66d84079922ce55597f50b4176a5b,cell-000-1e0c0fa2bea2,0,1e0c0fa2bea22292dc9e414ef34797b258d1e6137433cc635c5c73491d169874,1,1,100,32,4,8,2,4,,adamw,0.001,0.0,1600,512,0.0,8192,0.7776955366134644,0.6917724609375,0.2179393172264099,0.2074856460094452,6.010110378265381,"[1.8806087970733643,0.9541993141174316,0.8561040163040161,1.812778353691101,1.1130731105804443,0.8718451261520386,1.530711054801941,1.2891514301300049]","[1.2687629461288452,1.4679522514343262,1.3288400173187256,1.172026515007019,1.6368812322616577,1.3966352939605713,1.756238579750061,1.8587286472320557]",seeds/cell-000-1e0c0fa2bea2/seed-1/checkpoint.pt,seeds/cell-000-1e0c0fa2bea2/seed-1/snapshots/step-000100.pt
1,scaling-crosstalk-remedy-adamw-10seeds-v1,171480eaba9815827e2e0b692ce6b8646ce66d84079922ce55597f50b4176a5b,cell-000-1e0c0fa2bea2,0,1e0c0fa2bea22292dc9e414ef34797b258d1e6137433cc635c5c73491d169874,1,2,200,32,4,8,2,4,,adamw,0.001,0.0,1600,512,0.0,8192,0.6522948741912842,0.757080078125,0.3408646583557129,0.3338189125061035,5.666830539703369,"[1.945534586906433,0.9938891530036926,0.8614451289176941,1.9608057737350464,1.2325718402862549,1.0649545192718506,1.6232939958572388,1.3794413805007935]","[1.2359000444412231,1.4419379234313965,1.2703834772109985,1.2665348052978516,1.5805120468139648,1.4542412757873535,1.6806076765060425,1.9073907136917114]",seeds/cell-000-1e0c0fa2bea2/seed-1/checkpoint.pt,seeds/cell-000-1e0c0fa2bea2/seed-1/snapshots/step-000200.pt
