schema_version,study_id,study_config_hash,cell_id,cell_index,config_hash,seed,checkpoint_index,step,num_concepts,memory_size,d_model,num_layers,num_heads,ffn_width,optimizer,learning_rate,momentum,steps,batch_size,weight_decay,eval_batch_size,loss,accuracy,value_flip_effect,target_key_effect,embedding_effective_rank,qk_frobenius_norms,ov_frobenius_norms,checkpoint_path,snapshot_path
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-000-b80f2f3084e3,0,b80f2f3084e3eb72435f122aaa0fc487e6be54468231cd4e47c54fb16d9069ca,100,0,0,8,4,8,2,1,,adamw,0.01,0.0,400,512,0.0,8192,2.896974563598633,0.5013427734375,-0.02859491854906082,-0.036301590502262115,5.096527099609375,"[3.141486883163452,2.0272598266601562]","[2.471018075942993,3.606719970703125]",seeds/cell-000-b80f2f3084e3/seed-100/checkpoint.pt,seeds/cell-000-b80f2f3084e3/seed-100/snapshots/step-000000.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-000-b80f2f3084e3,0,b80f2f3084e3eb72435f122aaa0fc487e6be54468231cd4e47c54fb16d9069ca,100,1,25,8,4,8,2,1,,adamw,0.01,0.0,400,512,0.0,8192,0.8012043237686157,0.6934814453125,0.1747448742389679,0.15266519784927368,5.131946563720703,"[3.53365421295166,2.412330150604248]","[3.0899479389190674,3.83271861076355]",seeds/cell-000-b80f2f3084e3/seed-100/checkpoint.pt,seeds/cell-000-b80f2f3084e3/seed-100/snapshots/step-000025.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-000-b80f2f3084e3,0,b80f2f3084e3eb72435f122aaa0fc487e6be54468231cd4e47c54fb16d9069ca,100,2,50,8,4,8,2,1,,adamw,0.01,0.0,400,512,0.0,8192,0.5827169418334961,0.782470703125,0.4026672840118408,0.3613397479057312,4.812898635864258,"[3.6779568195343018,2.587259292602539]","[3.289757490158081,3.84274959564209]",seeds/cell-000-b80f2f3084e3/seed-100/checkpoint.pt,seeds/cell-000-b80f2f3084e3/seed-100/snapshots/step-000050.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-000-b80f2f3084e3,0,b80f2f3084e3eb72435f122aaa0fc487e6be54468231cd4e47c54fb16d9069ca,100,3,100,8,4,8,2,1,,adamw,0.01,0.0,400,512,0.0,8192,0.024712687358260155,0.9998779296875,0.9815294742584229,0.9910832047462463,4.535759449005127,"[6.615662097930908,3.4009695053100586]","[3.7042617797851562,3.3475937843322754]",seeds/cell-000-b80f2f3084e3/seed-100/checkpoint.pt,seeds/cell-000-b80f2f3084e3/seed-100/snapshots/step-000100.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-000-b80f2f3084e3,0,b80f2f3084e3eb72435f122aaa0fc487e6be54468231cd4e47c54fb16d9069ca,100,4,200,8,4,8,2,1,,adamw,0.01,0.0,400,512,0.0,8192,0.0011710987892001867,1.0,0.999785304069519,1.0093363523483276,4.560102939605713,"[7.394131660461426,3.468841075897217]","[4.046485424041748,3.268805742263794]",seeds/cell-000-b80f2f3084e3/seed-100/checkpoint.pt,seeds/cell-000-b80f2f3084e3/seed-100/snapshots/step-000200.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-000-b80f2f3084e3,0,b80f2f3084e3eb72435f122aaa0fc487e6be54468231cd4e47c54fb16d9069ca,100,5,400,8,4,8,2,1,,adamw,0.01,0.0,400,512,0.0,8192,0.0003160419291816652,1.0,1.0004711151123047,1.010296106338501,4.539783954620361,"[7.62091064453125,3.466135025024414]","[4.253799915313721,3.256283760070801]",seeds/cell-000-b80f2f3084e3/seed-100/checkpoint.pt,seeds/cell-000-b80f2f3084e3/seed-100/snapshots/step-000400.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-000-b80f2f3084e3,0,b80f2f3084e3eb72435f122aaa0fc487e6be54468231cd4e47c54fb16d9069ca,101,0,0,8,4,8,2,1,,adamw,0.01,0.0,400,512,0.0,8192,1.388066053390503,0.4278564453125,-0.058555059134960175,-0.06820650398731232,3.93379807472229,"[2.9649481773376465,2.9801270961761475]","[2.5120010375976562,1.952332854270935]",seeds/cell-000-b80f2f3084e3/seed-101/checkpoint.pt,seeds/cell-000-b80f2f3084e3/seed-101/snapshots/step-000000.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-000-b80f2f3084e3,0,b80f2f3084e3eb72435f122aaa0fc487e6be54468231cd4e47c54fb16d9069ca,101,1,25,8,4,8,2,1,,adamw,0.01,0.0,400,512,0.0,8192,0.5860134363174438,0.7860107421875,0.4048962891101837,0.38259536027908325,3.636507987976074,"[2.9945435523986816,3.085754156112671]","[2.7770092487335205,2.0717289447784424]",seeds/cell-000-b80f2f3084e3/seed-101/checkpoint.pt,seeds/cell-000-b80f2f3084e3/seed-101/snapshots/step-000025.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-000-b80f2f3084e3,0,b80f2f3084e3eb72435f122aaa0fc487e6be54468231cd4e47c54fb16d9069ca,101,2,50,8,4,8,2,1,,adamw,0.01,0.0,400,512,0.0,8192,0.18190351128578186,0.9473876953125,0.8304183483123779,0.8293968439102173,3.4277758598327637,"[3.9290995597839355,3.6472902297973633]","[2.970966339111328,2.294529438018799]",seeds/cell-000-b80f2f3084e3/seed-101/checkpoint.pt,seeds/cell-000-b80f2f3084e3/seed-101/snapshots/step-000050.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-000-b80f2f3084e3,0,b80f2f3084e3eb72435f122aaa0fc487e6be54468231cd4e47c54fb16d9069ca,101,3,100,8,4,8,2,1,,adamw,0.01,0.0,400,512,0.0,8192,0.0008828211575746536,1.0,0.9966946840286255,1.0037224292755127,3.2193076610565186,"[5.091363906860352,4.4035563468933105]","[3.3660709857940674,3.305255889892578]",seeds/cell-000-b80f2f3084e3/seed-101/checkpoint.pt,seeds/cell-000-b80f2f3084e3/seed-101/snapshots/step-000100.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-000-b80f2f3084e3,0,b80f2f3084e3eb72435f122aaa0fc487e6be54468231cd4e47c54fb16d9069ca,101,4,200,8,4,8,2,1,,adamw,0.01,0.0,400,512,0.0,8192,0.00025365216424688697,1.0,0.9991605281829834,1.0025138854980469,3.214059829711914,"[5.154350757598877,4.412261962890625]","[3.4127235412597656,3.5244243144989014]",seeds/cell-000-b80f2f3084e3/seed-101/checkpoint.pt,seeds/cell-000-b80f2f3084e3/seed-101/snapshots/step-000200.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-000-b80f2f3084e3,0,b80f2f3084e3eb72435f122aaa0fc487e6be54468231cd4e47c54fb16d9069ca,101,5,400,8,4,8,2,1,,adamw,0.01,0.0,400,512,0.0,8192,7.237165846163407e-05,1.0,0.9993768930435181,1.0008008480072021,3.214634418487549,"[5.186495780944824,4.409588813781738]","[3.4639499187469482,3.689704179763794]",seeds/cell-000-b80f2f3084e3/seed-101/checkpoint.pt,seeds/cell-000-b80f2f3084e3/seed-101/snapshots/step-000400.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-001-35e4b00b6c43,1,35e4b00b6c4399e4b064fdfc1a9ebf4af96a87d0ca25bb0753553693ae9d9ef0,100,0,0,8,4,8,2,4,,adamw,0.01,0.0,400,512,0.0,8192,3.022970199584961,0.501953125,-0.037032436579465866,-0.04367860034108162,5.096527099609375,"[1.5039632320404053,1.3646305799484253,1.6259183883666992,0.8974853754043579,1.0611531734466553,1.1435744762420654,1.075965404510498,0.8055175542831421]","[1.0858417749404907,1.9468278884887695,1.028153419494629,1.046059012413025,0.9460151791572571,2.2000417709350586,1.4976341724395752,1.6253207921981812]",seeds/cell-001-35e4b00b6c43/seed-100/checkpoint.pt,seeds/cell-001-35e4b00b6c43/seed-100/snapshots/step-000000.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-001-35e4b00b6c43,1,35e4b00b6c4399e4b064fdfc1a9ebf4af96a87d0ca25bb0753553693ae9d9ef0,100,1,25,8,4,8,2,4,,adamw,0.01,0.0,400,512,0.0,8192,0.8087338209152222,0.704345703125,0.1436815708875656,0.1282096952199936,5.091854095458984,"[1.478931188583374,1.5622495412826538,1.8591139316558838,0.9529480934143066,1.1065160036087036,1.193792462348938,1.0595533847808838,1.0195932388305664]","[1.317592740058899,2.1389670372009277,1.3991520404815674,1.05596125125885,1.173723578453064,2.198718547821045,1.4887385368347168,1.6518135070800781]",seeds/cell-001-35e4b00b6c43/seed-100/checkpoint.pt,seeds/cell-001-35e4b00b6c43/seed-100/snapshots/step-000025.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-001-35e4b00b6c43,1,35e4b00b6c4399e4b064fdfc1a9ebf4af96a87d0ca25bb0753553693ae9d9ef0,100,2,50,8,4,8,2,4,,adamw,0.01,0.0,400,512,0.0,8192,0.6157217025756836,0.7677001953125,0.37679722905158997,0.3555011749267578,4.842457294464111,"[1.3958635330200195,1.5394775867462158,2.3329355716705322,1.0417982339859009,1.093497633934021,1.2506818771362305,1.1807749271392822,0.8802215456962585]","[1.432005524635315,1.9964910745620728,1.8278112411499023,1.0986074209213257,1.1774343252182007,2.0010411739349365,1.676601767539978,1.5313966274261475]",seeds/cell-001-35e4b00b6c43/seed-100/checkpoint.pt,seeds/cell-001-35e4b00b6c43/seed-100/snapshots/step-000050.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-001-35e4b00b6c43,1,35e4b00b6c4399e4b064fdfc1a9ebf4af96a87d0ca25bb0753553693ae9d9ef0,100,3,100,8,4,8,2,4,,adamw,0.01,0.0,400,512,0.0,8192,0.10169899463653564,0.984375,0.9195791482925415,0.9250153303146362,4.030139446258545,"[1.7759358882904053,1.4692310094833374,3.628446578979492,2.3743412494659424,1.405016303062439,1.4986566305160522,1.6157917976379395,1.42019522190094]","[1.310713768005371,1.8730605840682983,2.5351741313934326,1.3486478328704834,1.3038755655288696,1.7094123363494873,1.737818717956543,1.321974515914917]",seeds/cell-001-35e4b00b6c43/seed-100/checkpoint.pt,seeds/cell-001-35e4b00b6c43/seed-100/snapshots/step-000100.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-001-35e4b00b6c43,1,35e4b00b6c4399e4b064fdfc1a9ebf4af96a87d0ca25bb0753553693ae9d9ef0,100,4,200,8,4,8,2,4,,adamw,0.01,0.0,400,512,0.0,8192,0.0019391081295907497,1.0,1.0016274452209473,1.0039997100830078,3.5141592025756836,"[1.9775861501693726,1.271105170249939,4.458308696746826,2.6914095878601074,1.2458890676498413,2.432711362838745,1.8499040603637695,1.8392632007598877]","[1.2480055093765259,1.8080500364303589,3.3475430011749268,1.3313900232315063,1.2089377641677856,1.7573788166046143,1.96127188205719,1.422324776649475]",seeds/cell-001-35e4b00b6c43/seed-100/checkpoint.pt,seeds/cell-001-35e4b00b6c43/seed-100/snapshots/step-000200.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-001-35e4b00b6c43,1,35e4b00b6c4399e4b064fdfc1a9ebf4af96a87d0ca25bb0753553693ae9d9ef0,100,5,400,8,4,8,2,4,,adamw,0.01,0.0,400,512,0.0,8192,0.00046878692228347063,1.0,0.9998242855072021,1.0030120611190796,3.4373109340667725,"[1.9348129034042358,1.1735838651657104,4.598493576049805,2.6558353900909424,1.2138819694519043,2.722282886505127,1.8909353017807007,2.0109949111938477]","[1.2130857706069946,1.7783751487731934,3.5652129650115967,1.249011754989624,1.1315257549285889,1.7415930032730103,2.0693392753601074,1.4930511713027954]",seeds/cell-001-35e4b00b6c43/seed-100/checkpoint.pt,seeds/cell-001-35e4b00b6c43/seed-100/snapshots/step-000400.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-001-35e4b00b6c43,1,35e4b00b6c4399e4b064fdfc1a9ebf4af96a87d0ca25bb0753553693ae9d9ef0,101,0,0,8,4,8,2,4,,adamw,0.01,0.0,400,512,0.0,8192,1.4728899002075195,0.444580078125,-0.057759083807468414,-0.0509924553334713,3.93379807472229,"[1.469954490661621,0.9418345093727112,1.2375798225402832,1.3671481609344482,1.542754054069519,1.5896868705749512,1.8405808210372925,1.1105811595916748]","[1.3264718055725098,1.237064003944397,1.3284739255905151,0.9391000866889954,0.9086851477622986,0.9730311632156372,1.128517508506775,0.6915457844734192]",seeds/cell-001-35e4b00b6c43/seed-101/checkpoint.pt,seeds/cell-001-35e4b00b6c43/seed-101/snapshots/step-000000.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-001-35e4b00b6c43,1,35e4b00b6c4399e4b064fdfc1a9ebf4af96a87d0ca25bb0753553693ae9d9ef0,101,1,25,8,4,8,2,4,,adamw,0.01,0.0,400,512,0.0,8192,0.6169191598892212,0.7655029296875,0.37713271379470825,0.3700207769870758,3.2674479484558105,"[1.4602130651474,1.1545097827911377,1.3699527978897095,1.2806633710861206,1.5857903957366943,1.5353357791900635,1.582390546798706,1.198790192604065]","[1.3120079040527344,1.1930080652236938,1.6458714008331299,1.1203378438949585,0.7243107557296753,0.8838776350021362,1.2351456880569458,0.8146185874938965]",seeds/cell-001-35e4b00b6c43/seed-101/checkpoint.pt,seeds/cell-001-35e4b00b6c43/seed-101/snapshots/step-000025.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-001-35e4b00b6c43,1,35e4b00b6c4399e4b064fdfc1a9ebf4af96a87d0ca25bb0753553693ae9d9ef0,101,2,50,8,4,8,2,4,,adamw,0.01,0.0,400,512,0.0,8192,0.2556377053260803,0.927490234375,0.7783779501914978,0.7880710363388062,2.746511459350586,"[1.7540271282196045,1.40641188621521,1.8120887279510498,1.34542715549469,1.7694292068481445,1.6170845031738281,1.7350159883499146,1.3753942251205444]","[1.2640458345413208,1.2476155757904053,1.9767926931381226,1.1868164539337158,0.7162611484527588,0.841888964176178,1.141546368598938,0.8046810030937195]",seeds/cell-001-35e4b00b6c43/seed-101/checkpoint.pt,seeds/cell-001-35e4b00b6c43/seed-101/snapshots/step-000050.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-001-35e4b00b6c43,1,35e4b00b6c4399e4b064fdfc1a9ebf4af96a87d0ca25bb0753553693ae9d9ef0,101,3,100,8,4,8,2,4,,adamw,0.01,0.0,400,512,0.0,8192,0.006895097438246012,1.0,1.0061657428741455,1.0116811990737915,2.4042880535125732,"[1.887762427330017,1.3970471620559692,2.509202480316162,1.362943410873413,1.6842879056930542,1.8049898147583008,1.755561113357544,1.53041672706604]","[1.1729387044906616,0.9897380471229553,2.969472885131836,1.149060845375061,0.6869862079620361,0.8780602812767029,0.9459349513053894,0.7716855406761169]",seeds/cell-001-35e4b00b6c43/seed-101/checkpoint.pt,seeds/cell-001-35e4b00b6c43/seed-101/snapshots/step-000100.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-001-35e4b00b6c43,1,35e4b00b6c4399e4b064fdfc1a9ebf4af96a87d0ca25bb0753553693ae9d9ef0,101,4,200,8,4,8,2,4,,adamw,0.01,0.0,400,512,0.0,8192,0.0005892466870136559,1.0,0.9984793663024902,1.0000131130218506,2.3344204425811768,"[1.8634083271026611,1.3540430068969727,2.7501120567321777,1.3536546230316162,1.7009479999542236,1.8179576396942139,1.770640254020691,1.555275321006775]","[1.1330629587173462,0.9276229739189148,3.310471773147583,1.0745826959609985,0.6782944798469543,0.9103202223777771,0.8951873183250427,0.7436516880989075]",seeds/cell-001-35e4b00b6c43/seed-101/checkpoint.pt,seeds/cell-001-35e4b00b6c43/seed-101/snapshots/step-000200.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-001-35e4b00b6c43,1,35e4b00b6c4399e4b064fdfc1a9ebf4af96a87d0ca25bb0753553693ae9d9ef0,101,5,400,8,4,8,2,4,,adamw,0.01,0.0,400,512,0.0,8192,0.0001609077153261751,1.0,0.999956488609314,0.9987013339996338,2.3163084983825684,"[1.8399629592895508,1.3308008909225464,2.8512470722198486,1.3423452377319336,1.6702276468276978,1.8463342189788818,1.7751048803329468,1.5710564851760864]","[1.1268224716186523,0.8785676956176758,3.4837698936462402,1.0519698858261108,0.654325544834137,0.9520829916000366,0.8857240676879883,0.7254387736320496]",seeds/cell-001-35e4b00b6c43/seed-101/checkpoint.pt,seeds/cell-001-35e4b00b6c43/seed-101/snapshots/step-000400.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-002-61b43b2c3651,2,61b43b2c36511df641e868c964da3157372d74dff0faa2f7b59e9052c2a52271,100,0,0,32,4,8,2,1,,adamw,0.01,0.0,400,512,0.0,8192,3.3469431400299072,0.486328125,-0.12563438713550568,-0.11526820808649063,6.513119220733643,"[3.032587766647339,2.864934206008911]","[2.234227418899536,3.199207305908203]",seeds/cell-002-61b43b2c3651/seed-100/checkpoint.pt,seeds/cell-002-61b43b2c3651/seed-100/snapshots/step-000000.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-002-61b43b2c3651,2,61b43b2c36511df641e868c964da3157372d74dff0faa2f7b59e9052c2a52271,100,1,25,32,4,8,2,1,,adamw,0.01,0.0,400,512,0.0,8192,0.8441555500030518,0.6666259765625,0.12375891953706741,0.09536600857973099,6.413852214813232,"[3.201854944229126,2.7181828022003174]","[2.3612444400787354,3.2545652389526367]",seeds/cell-002-61b43b2c3651/seed-100/checkpoint.pt,seeds/cell-002-61b43b2c3651/seed-100/snapshots/step-000025.pt
1,scaling-pilot-adamw-v1,3684464169ac19b9668287fde014c40a6da253f5c3ef1dc288dba1604ac32d6e,cell-002-61b43b2c3651,2,61b43b2c36511df641e868c964da3157372d74dff0faa2f7b59e9052c2a52271,100,2,50,32,4,8,2,1,,adamw,0.01,0.0,400,512,0.0,8192,0.7506688833236694,0.7056884765625,0.24052447080612183,0.20623449981212616,6.092685699462891,"[3.0220062732696533,2.7749173641204834]","[2.4728171825408936,3.4640285968780518]",seeds/cell-002-61b43b2c3651/seed-100/checkpoint.pt,seeds/cell-002-61b43b2c3651/seed-100/snapshots/step-000050.pt
